time,flux,flux_err,time_bin_start,time_bin_size,centroid_col,centroid_row,cadenceno,quality
-0.01594744687259531,1.0002185054163903,6.501476148953659e-05,-0.02094744687259531,0.01,682.1205698561189,196.7062922246715,64298,35746
-0.005947446872595301,1.0001034811517322,5.7602402203141474e-05,-0.010947446872595301,0.01,682.1192281602194,196.70681104832957,64385,0
0.004052553127404708,1.0001373149590218,6.225045670266505e-05,-0.0009474468725952923,0.01,682.1220631139257,196.703931650482,64098,54613
0.014052553127404718,1.0000240082447471,5.760236221017688e-05,0.009052553127404717,0.01,682.1194152777035,196.70687397841465,64386,594
0.024052553127404726,0.9999435308889063,6.501524214641806e-05,0.019052553127404726,0.01,682.1197705842937,196.70821080342486,64238,60322
0.03405255312740473,1.000116938827159,5.760107167172048e-05,0.029052553127404734,0.01,682.123794957605,196.69915753556364,64153,0
0.04405255312740474,0.9999865682565937,6.225308005497502e-05,0.03905255312740474,0.01,682.1170296211168,196.712897274866,64373,0
0.05405255312740475,1.000094261869407,5.9778602360221905e-05,0.04905255312740475,0.01,682.1245578062761,196.69791188670553,64090,0
0.06405255312740477,0.999921038382686,6.224712856628307e-05,0.05905255312740476,0.01,682.1140530495946,196.71826735970922,64532,21845
0.07405255312740477,1.0000108621180699,5.977873962004853e-05,0.06905255312740477,0.01,682.1245794497138,196.69801685224093,64091,0
0.08405255312740478,0.9999628062652327,6.222916861698542e-05,0.07905255312740478,0.01,682.120804680483,196.70536085204517,64246,682
0.09405255312740479,1.0000029230598941,5.9807703989431e-05,0.08905255312740479,0.01,682.1203908143289,196.70683024053434,64277,30247
0.1040525531274048,1.000070991352976,5.977473193910257e-05,0.0990525531274048,0.01,682.1208974238878,196.7044752499167,64238,0
0.11405255312740481,1.0000754358984367,5.980396972655807e-05,0.1090525531274048,0.01,682.1199018229436,196.70776143327754,64291,0
0.12405255312740482,0.9999936156242332,5.9770811211814104e-05,0.11905255312740481,0.01,682.1251570706062,196.696423630098,64053,630
0.13405255312740483,0.9999332946627106,5.980352091744053e-05,0.12905255312740482,0.01,682.1158735345308,196.7147916294652,64544,1260
0.14405255312740484,0.9999899059854637,5.7599838047944336e-05,0.13905255312740483,0.01,682.1269177745379,196.69378230565871,63937,585
0.15405255312740485,0.9999780845569545,5.980505581103191e-05,0.14905255312740484,0.01,682.1156527621127,196.71488102331253,64545,0
0.16405255312740485,0.9999606999310969,6.221216039185426e-05,0.15905255312740485,0.01,682.1318321351929,196.68452414577348,63675,21845
0.17405255312740486,1.0001134557590796,5.9800702930207175e-05,0.16905255312740486,0.01,682.1134797162947,196.71915414828433,64626,0
0.18405255312740487,0.9999739698289047,5.978250656474323e-05,0.17905255312740487,0.01,682.1279171217138,196.69216025657084,63870,30877
0.19405255312740488,0.9999523479672118,5.978084716936693e-05,0.18905255312740488,0.01,682.1188617710654,196.70871040638482,64428,0
0.2040525531274049,1.0000908960494268,5.9799615285520865e-05,0.19905255312740489,0.01,682.1221158833495,196.70341863917,64123,19
0.2140525531274049,1.0000359862541057,5.7607354514312227e-05,0.2090525531274049,0.01,682.1209315331865,196.7044558111309,64334,1170
0.2240525531274049,0.9999017119861375,6.223522170267617e-05,0.2190525531274049,0.01,682.1198937474254,196.7068093445648,64281,0
0.23405255312740492,0.9998995279976189,5.7609737454720015e-05,0.2290525531274049,0.01,682.1245622378714,196.69868309771908,64101,19309
0.2440525531274047,1.0000530470772107,5.980110707981447e-05,0.2390525531274047,0.01,682.1185106925277,196.70979321026755,64377,9
0.2540525531274045,1.0001040458110397,5.9797255440350225e-05,0.24905255312740449,0.01,682.1247384154792,196.69823872884098,64060,0
0.2640525531274043,1.0000225765111639,5.7609037160337263e-05,0.2590525531274043,0.01,682.118148288112,196.70938606286242,64398,0
0.27405255312740406,0.9999741385224753,6.224267808399812e-05,0.26905255312740406,0.01,682.1236003356911,196.7015132395164,64083,0
0.28405255312740385,1.0000983939461394,5.565371132522009e-05,0.27905255312740385,0.01,682.1197267907428,196.7061668024553,64359,0
0.29405255312740364,1.000062248433755,6.224396349826008e-05,0.28905255312740363,0.01,682.1234380610589,196.70131239879652,64084,0
0.3040525531274034,1.0000389160026848,5.759616545688916e-05,0.2990525531274034,0.01,682.1225899608816,196.7006349803251,64228,0
0.3140525531274032,1.0000982270147132,6.502234459766962e-05,0.3090525531274032,0.01,682.1151455838653,196.7165670344314,64565,756
0.324052553127403,1.0000108979636517,5.977756299321095e-05,0.319052553127403,0.01,682.1247122355176,196.69703626662846,64076,30882
0.3340525531274028,0.9999732995041807,6.224991698743739e-05,0.3290525531274028,0.01,682.1141533555709,196.71784192228282,64631,0
0.34405255312740257,0.9999445845016004,5.564858759844258e-05,0.33905255312740257,0.01,682.1273841822211,196.69300065624307,63925,52428
0.35405255312740236,0.9999211774018019,6.224697471255316e-05,0.34905255312740235,0.01,682.114295039719,196.71801050036268,64632,0
0.36405255312740215,1.0000083174944188,5.761030444587302e-05,0.35905255312740214,0.01,682.127585603395,196.6927003934633,63886,28086
0.37405255312740193,0.9999996592404637,5.9795528488896606e-05,0.3690525531274019,0.01,682.1147218003521,196.71657114229478,64622,0
0.3840525531274017,1.0000276446476555,5.9788515963717604e-05,0.3790525531274017,0.01,682.1264735552876,196.69554588695507,63907,20164
0.3940525531274015,1.0009831239223335,5.979205865764562e-05,0.3890525531274015,0.01,682.1186975431178,196.70747678944133,64438,945
0.4040525531274013,0.9999278594466346,6.224234218904749e-05,0.3990525531274013,0.01,682.1193939071417,196.70868663787112,64190,21845
0.4140525531274011,1.0000214267659113,5.9790891995812325e-05,0.4090525531274011,0.01,682.1227020978678,196.70134597013174,64253,0
0.42405255312740087,0.9999813552743686,6.223200105472331e-05,0.41905255312740086,0.01,682.119557569734,196.7073269715925,64349,682
0.43405255312740065,0.9999909871173268,5.762042188888087e-05,0.42905255312740065,0.01,682.124029495918,196.69981920165125,64086,18724
0.44405255312740044,1.0000424573711084,5.9785891458606286e-05,0.43905255312740044,0.01,682.1185615819265,196.70905703953747,64414,0
0.4540525531274002,0.9999339690227405,5.980348079298769e-05,0.4490525531274002,0.01,682.1238679052502,196.70054979789802,64069,20164
0.4640525531274,1.000133873674668,5.7604341654297314e-05,0.4590525531274,0.01,682.1191499535549,196.70747415593002,64408,18724
0.4740525531273998,1.0000450177394418,6.225210014399474e-05,0.4690525531273998,0.01,682.1219903554811,196.7045009964927,64121,0
0.4840525531273996,1.0000117830789654,5.564758763993552e-05,0.4790525531273996,0.01,682.1207500833464,196.70415528657662,64346,0
0.4940525531273994,0.9999587515866765,6.225431363088895e-05,0.48905255312739937,0.01,682.1218599432962,196.70415228493982,64122,688
0.5040525531273992,1.0000219882521049,5.75948451183399e-05,0.49905255312739916,0.01,682.1232244465921,196.69984573708797,64238,0
0.514052553127399,1.000046464485543,6.225543930285208e-05,0.5090525531273989,0.01,682.1167438595619,196.71360407054226,64396,65536
0.5240525531273987,0.9999443654976344,5.760217165850906e-05,0.5190525531273987,0.01,682.1260420746164,196.69525828580498,64066,37449
0.5340525531273985,0.9999936719367024,5.980595803350884e-05,0.5290525531273985,0.01,682.1164654453204,196.71405664487045,64445,90742
0.5440525531273983,1.000055364943557,5.760347747415975e-05,0.5390525531273983,0.01,682.1259071808216,196.69529822612614,64067,18733
0.5540525531273981,1.0000966818500971,6.223214734182426e-05,0.5490525531273981,0.01,682.1204891149818,196.70587084209544,64269,98304
0.5640525531273979,1.0001463821830205,5.7629031914568224e-05,0.5590525531273979,0.01,682.1219892487206,196.7038417795437,64240,46811
0.5740525531273977,0.9999573055344648,5.9776460408995025e-05,0.5690525531273977,0.01,682.1208457538166,196.70470715980534,64261,0
0.5840525531273975,1.0001275790227153,6.225511872650804e-05,0.5790525531273975,0.01,682.1178937176229,196.71197892643661,64356,32768
0.5940525531273972,1.0000297016496633,5.9772984960826926e-05,0.5890525531273972,0.01,682.1251343063457,196.6966784373867,64076,630
0.604052553127397,0.9998705765721344,5.9605204327336276e-05,0.599052553127397,0.01,682.1098244744521,196.72626895294124,64702,35498
0.6140525531273968,1.0000294051398462,5.760256781523253e-05,0.6090525531273968,0.01,682.1267039203527,196.6939925474672,63960,28086
0.6240525531273966,0.9999067136173941,5.74659023471765e-05,0.6190525531273966,0.01,682.1133687010229,196.7200578590464,64568,32768
0.6340525531273964,1.0000702103392527,5.9785735170697686e-05,0.6290525531273964,0.01,682.1277417570359,196.69249798990356,63892,30247
0.6440525531273962,1.000062518369771,5.5531261789329486e-05,0.6390525531273962,0.01,682.113121531627,196.71964122177707,64589,2340
0.654052553127396,1.000021974491614,5.978509295258647e-05,0.649052553127396,0.01,682.1278949090804,196.6924579787212,63893,0
0.6640525531273958,1.0000888685994698,5.7442764063882825e-05,0.6590525531273957,0.01,682.1165786613158,196.71313404177678,64451,32768
0.6740525531273955,1.0001344812143815,5.9800765928494026e-05,0.6690525531273955,0.01,682.1216861132247,196.70391461372162,64146,30257
0.6840525531273953,0.9999250910743971,5.551683146478268e-05,0.6790525531273953,0.01,682.1192048112785,196.70811842095034,64357,2340
0.6940525531273951,1.000065397081764,5.980052045094772e-05,0.6890525531273951,0.01,682.1217752009431,196.70396998409316,64147,0
0.7040525531273949,0.9999173863140762,5.956895832953738e-05,0.6990525531273949,0.01,682.1243696972101,196.69850406067656,64118,2730
0.7140525531273947,0.999971315850765,5.979571192537856e-05,0.7090525531273947,0.01,682.1179927776957,196.71022831733288,64400,9
0.7240525531273945,0.9999569950358236,5.7456923772313527e-05,0.7190525531273945,0.01,682.1233750191569,196.70146115420675,64083,2520
0.7340525531273943,1.000068474476615,5.7611539916367624e-05,0.7290525531273943,0.01,682.1179695711642,196.7101311923677,64421,0
0.744052553127394,1.0000573582212031,5.745773007443862e-05,0.739052553127394,0.01,682.1235254499614,196.70150600291984,64084,53563
0.7540525531273938,0.9998518375609218,5.761025534259943e-05,0.7490525531273938,0.01,682.118112642248,196.71009324237335,64422,0
0.7640525531273936,0.9998743931608605,6.224479756402678e-05,0.7590525531273936,0.01,682.1233740504217,196.70155769305404,64107,32768
0.7740525531273934,0.999985736652018,5.550435363929029e-05,0.7690525531273934,0.01,682.1208049392668,196.70413885193835,64251,2340
0.7840525531273932,0.9999891097273204,6.503961192910098e-05,0.7790525531273932,0.01,682.1175895447843,196.71275766591063,64337,0
0.794052553127393,0.9999975300038074,5.550713332149312e-05,0.789052553127393,0.01,682.124832450077,196.69749474025735,64079,2340
0.8040525531273928,0.9999905141815771,6.225134708251376e-05,0.7990525531273928,0.01,682.1138544081265,196.7184903200674,64654,32768
0.8140525531273926,0.9998808407758044,5.37658583212739e-05,0.8090525531273925,0.01,682.1259468237486,196.6956739782116,63948,28945
0.8240525531273923,0.9999552439376975,6.225032587923486e-05,0.8190525531273923,0.01,682.1138436195926,196.718587930299,64655,32768
0.8340525531273921,1.0000077261714575,5.552033445128594e-05,0.8290525531273921,0.01,682.1263991099174,196.69545658942891,63909,2340
0.8440525531273919,0.9999867271056601,5.979739791425451e-05,0.8390525531273919,0.01,682.1142700343561,196.71688662797317,64645,30247
0.8540525531273917,1.0001732511921082,5.958318150320202e-05,0.8490525531273917,0.01,682.1236777480335,196.70069643183453,64097,2741
0.8640525531273915,1.0000460116078036,5.978537638551107e-05,0.8590525531273915,0.01,682.1189244359362,196.70776438989262,64461,30877
0.8740525531273913,1.0000473775913934,5.745684087897296e-05,0.8690525531273913,0.01,682.1193779308933,196.7089217719456,64183,2520
0.8840525531273911,1.000046823598494,5.761376457112334e-05,0.8790525531273911,0.01,682.1212754148722,196.70392926933985,64342,28086
0.8940525531273908,0.9998704973162411,5.745649485627861e-05,0.8890525531273908,0.01,682.1192893655756,196.70886644523796,64184,3780
0.9040525531273906,1.000063415873033,5.979224063056194e-05,0.8990525531273906,0.01,682.1225510933183,196.7020568138442,64277,30247
0.9140525531273904,1.0000230379046438,5.74460996179192e-05,0.9090525531273904,0.01,682.1163387222301,196.7134534837833,64437,32768
0.9240525531273902,1.000059782997836,6.225241684855563e-05,0.9190525531273902,0.01,682.1216935157568,196.7045558533281,64129,0
0.93405255312739,0.9998939698484951,5.5512400036075364e-05,0.92905255312739,0.01,682.1169332374207,196.71162156000648,64431,59099
0.9440525531273898,1.000114873440236,6.225374762745017e-05,0.9390525531273898,0.01,682.121545547161,196.70483489512694,64144,32768
0.9540525531273896,0.9999083636371526,5.551477318089464e-05,0.9490525531273896,0.01,682.1199126283077,196.70668872432714,64321,21065
0.9640525531273894,0.9999940644322894,6.225288553642412e-05,0.9590525531273894,0.01,682.121795671699,196.70473931958716,64145,0
0.9740525531273891,0.9998867935927067,5.550412872772277e-05,0.9690525531273891,0.01,682.1214740760437,196.70294843403624,64261,21650
0.9840525531273889,1.0001404896174895,6.225832908277114e-05,0.9790525531273889,0.01,682.1162611183803,196.71410436768437,64419,0
0.9940525531273887,1.0000353175774133,5.551269616584901e-05,0.9890525531273887,0.01,682.1245958798906,196.6980569827841,64089,31012
1.0040525531273885,1.0001726537989453,5.980849200684396e-05,0.9990525531273885,0.01,682.1158400486928,196.7147145263718,64468,630
1.0140525531273883,0.9999403322773825,5.551207654229329e-05,1.0090525531273884,0.01,682.1246259187562,196.69790391791398,64090,31012
1.024052553127388,1.00003893461057,6.22333150023283e-05,1.0190525531273882,0.01,682.1199651414753,196.7066707938766,64292,0
1.0340525531273879,0.9999740654532486,5.554047277801629e-05,1.029052553127388,0.01,682.1200657590863,196.70768996492677,64263,2340
1.0440525531273877,0.9999112441366381,5.977860709456564e-05,1.0390525531273878,0.01,682.1204736350189,196.70517642106148,64284,0
1.0540525531273874,0.999986395807388,5.7466990430971885e-05,1.0490525531273875,0.01,682.1173704778022,196.71233933462636,64337,3150
1.0640525531273872,0.9998928496037198,5.977410711719299e-05,1.0590525531273873,0.01,682.1249163025203,196.69717001574995,64099,630
1.074052553127387,0.9999343277101564,5.7468493082955664e-05,1.0690525531273871,0.01,682.1131842894732,196.72061166541826,64590,2520
1.0840525531273868,1.0000554882916528,5.76041834745194e-05,1.079052553127387,0.01,682.1264946311502,196.69422216916925,63983,0
1.0940525531273866,1.0000323151079775,5.746781315566941e-05,1.0890525531273867,0.01,682.1127959020471,196.7206283104281,64591,3150
1.1040525531273864,0.9999546174006925,5.978714850520876e-05,1.0990525531273865,0.01,682.1276964631636,196.69281858992235,63915,630
1.1140525531273862,0.9999703464969929,5.5531669413107425e-05,1.1090525531273863,0.01,682.1130277447978,196.7202238552121,64612,30427
1.124052553127386,1.0000477568645119,6.223201416559532e-05,1.119052553127386,0.01,682.1261155805217,196.695666066817,63937,0
1.1340525531273857,1.000018544102734,5.7444817189255156e-05,1.1290525531273858,0.01,682.1162251878651,196.71368593237767,64474,32768
1.1440525531273855,0.9999038902971836,6.224109124236279e-05,1.1390525531273856,0.01,682.1189830405922,196.7087251425455,64283,0
1.1540525531273853,1.0000778014936094,5.551945767728454e-05,1.1490525531273854,0.01,682.1188396277435,196.7086821128243,64380,30427
1.164052553127385,1.000049559674115,5.98014791389388e-05,1.1590525531273852,0.01,682.1213685829239,196.7044047580874,64170,0
1.1740525531273849,1.0000238506339325,5.7444154708026054e-05,1.169052553127385,0.01,682.1207484146936,196.70568605952067,64290,32768
1.1840525531273847,0.9998776302163296,5.97966811129194e-05,1.1790525531273848,0.01,682.1176986702948,196.71073917992152,64423,61124
1.1940525531273845,0.9999044420661883,5.7457502493131396e-05,1.1890525531273846,0.01,682.1232353016085,196.70170782866555,64106,2520
1.2040525531273842,1.0000902520853994,5.761344306682424e-05,1.1990525531273843,0.01,682.117503084374,196.7106149256019,64444,0
1.214052553127384,0.9999926662053619,5.745785426619378e-05,1.2090525531273841,0.01,682.123255460754,196.7019709632458,64107,32768
1.2240525531273838,1.0000449574627266,5.761360365823548e-05,1.219052553127384,0.01,682.1175929225519,196.71060486921417,64445,18724
1.2340525531273836,0.9999831780541869,6.22460195445625e-05,1.2290525531273837,0.01,682.1233369567321,196.7018168982091,64130,33450
1.2440525531273834,0.9999951920748601,5.742323785918111e-05,1.2390525531273835,0.01,682.1231518464639,196.6994250545445,64148,63015
1.2540525531273832,1.000061538627255,6.225929039432632e-05,1.2490525531273833,0.01,682.11688204612,196.7135106245752,64404,1365
1.264052553127383,1.0002242830052595,5.551035294224807e-05,1.259052553127383,0.01,682.1242241421415,196.69799690194094,64102,58514
1.2740525531273827,0.9998971487855095,6.225135117976812e-05,1.2690525531273829,0.01,682.1136995545577,196.71910380142674,64677,0
1.2840525531273825,1.0000191985682256,5.376784403750244e-05,1.2790525531273826,0.01,682.1258421890918,196.69586844448304,63971,28398
1.2940525531273823,0.999974011465471,6.225220705513436e-05,1.2890525531273824,0.01,682.1133844700797,196.71931220125563,64678,34133
1.304052553127382,0.9999902588967176,5.552040579259858e-05,1.2990525531273822,0.01,682.1263719271404,196.69547407240364,63932,2340
1.314052553127382,0.9999413879981935,5.979893603635799e-05,1.309052553127382,0.01,682.1139874330846,196.71794093278484,64668,0
1.3240525531273817,1.000045482618426,5.960082886349706e-05,1.3190525531273818,0.01,682.1257283244086,196.69796205783294,63890,2730
1.3340525531273815,0.9999856890163454,5.978669222997792e-05,1.3290525531273816,0.01,682.1185549989016,196.7085447987515,64484,0
1.3440525531273813,0.9999737565828911,5.7457480477111015e-05,1.3390525531273814,0.01,682.1188258547558,196.70916218289946,64206,32768
1.354052553127381,1.0000516243835393,5.761397348926424e-05,1.3490525531273811,0.01,682.1210404962181,196.7045363009287,64365,0
1.3640525531273808,0.9999627709795379,5.7457070911452046e-05,1.359052553127381,0.01,682.1189585545816,196.70922151574817,64207,2520
1.3740525531273806,1.000175834057968,5.98087195038782e-05,1.3690525531273807,0.01,682.1220312705825,196.70269254980926,64300,9
1.3840525531273804,0.999957785438191,5.7446167807284105e-05,1.3790525531273805,0.01,682.1159419682499,196.71402017566592,64460,2530
1.3940525531273802,0.9999137553875429,5.980741495413898e-05,1.3890525531273803,0.01,682.1234011992202,196.7014758378602,64115,0
1.40405255312738,0.999920872938256,5.551249576513366e-05,1.39905255312738,0.01,682.1167460140055,196.71207119427038,64454,2340
1.4140525531273798,0.9999421193557497,5.980699512233309e-05,1.4090525531273799,0.01,682.1234671790041,196.70119880127018,64116,30247
1.4240525531273796,0.99976660707996,5.5513332816471e-05,1.4190525531273797,0.01,682.1167064741705,196.71209376631893,64455,2345
1.4340525531273793,0.999954921509654,6.225640895040148e-05,1.4290525531273794,0.01,682.121559162145,196.70520816012277,64168,32768
1.4440525531273791,0.9999244515449905,5.5504649834836355e-05,1.4390525531273792,0.01,682.1210832911636,196.70343269319469,64284,2340
1.454052553127379,1.0000269843182623,6.22599157202299e-05,1.449052553127379,0.01,682.1160845531535,196.71471703125368,64442,32768
1.4640525531273787,0.999960639979729,5.5511737334141826e-05,1.4590525531273788,0.01,682.1241105369986,196.69830264321888,64112,30427
1.4740525531273785,0.9999557216038928,5.980933948076746e-05,1.4690525531273786,0.01,682.1156048119038,196.71529681672476,64491,0
1.4840525531273783,1.0000084866713719,5.744226900056057e-05,1.4790525531273784,0.01,682.1259447734332,196.69577216049984,64027,2530
1.494052553127378,1.0000172318812688,6.223562489810469e-05,1.4890525531273782,0.01,682.1196199687184,196.70725378352213,64315,0
1.5040525531273778,1.0000078537067032,5.553909872305498e-05,1.499052553127378,0.01,682.1198914517033,196.70828490437952,64286,2340
1.5140525531273776,0.9999677762378705,5.9780746124765874e-05,1.5090525531273777,0.01,682.1201942209417,196.7056127023955,64307,30247
1.5240525531273774,1.0001106595760452,5.747124037463476e-05,1.5190525531273775,0.01,682.1174246900256,196.7130734881283,64360,2530
1.5340525531273772,1.0000430563334606,5.977751777233018e-05,1.5290525531273773,0.01,682.1246189651539,196.69732501446012,64122,30247
1.544052553127377,0.9999138320030886,5.746684315350088e-05,1.539052553127377,0.01,682.1125539088767,196.72131909398465,64613,32768
1.5540525531273768,1.0000381431646106,5.7607300699960834e-05,1.5490525531273769,0.01,682.126143472305,196.69440909228635,64006,27
1.5640525531273766,0.9996179647717383,5.746580187906564e-05,1.5590525531273767,0.01,682.112481216478,196.72126453657066,64614,22744
1.5740525531273764,0.9991377886443148,5.9781228002144436e-05,1.5690525531273765,0.01,682.1273129611399,196.69301497145355,63938,30887
1.5840525531273761,0.9966143537380847,5.743181619469032e-05,1.5790525531273762,0.01,682.1093548667981,196.72688586947265,64761,2520
1.594052553127376,0.9936998747005017,5.9733720441837026e-05,1.589052553127376,0.01,682.1273347519743,196.6930227165981,63939,0
1.6040525531273757,0.9920254246605572,5.738154980839269e-05,1.5990525531273758,0.01,682.1156677555981,196.71459991415966,64497,22685
1.6140525531273755,0.9914382371323339,5.9729195230901666e-05,1.6090525531273756,0.01,682.1214596367026,196.70462917934677,64192,20795
1.6240525531273753,0.9910238645878932,5.5450587293600266e-05,1.6190525531273754,0.01,682.1186537257913,196.70957410306863,64403,2925
1.634052553127375,0.9909916608829985,5.972517935432793e-05,1.6290525531273752,0.01,682.1212559450663,196.70482206247692,64193,0
1.6440525531273749,0.9908648913002471,5.7369640258100314e-05,1.639052553127375,0.01,682.120473386898,196.7063065790757,64313,2520
1.6540525531273746,0.9910876946672681,5.9726564484614315e-05,1.6490525531273748,0.01,682.1175392474787,196.71150218205898,64446,630
1.6640525531273744,0.9912074774345903,5.952696746692475e-05,1.6590525531273745,0.01,682.1208494518369,196.70705778702805,64179,2730
1.6740525531273742,0.9916650324853491,5.754836662149437e-05,1.6690525531273743,0.01,682.1172330023466,196.711175638688,64467,0
1.684052553127374,0.9926027268138875,5.953260799861965e-05,1.6790525531273741,0.01,682.1203393620018,196.70704033307203,64252,2730
1.6940525531273738,0.9952044698367309,5.757757456433519e-05,1.689052553127374,0.01,682.1174770988302,196.71118941525063,64468,28672
1.7040525531273736,0.9983329914094674,6.222782341797763e-05,1.6990525531273737,0.01,682.1227935021526,196.7024165819108,64153,0
1.7140525531273734,0.9998888622969768,5.55085408906428e-05,1.7090525531273735,0.01,682.1202742178338,196.70498554991426,64297,2925
1.7240525531273732,1.0000242794252188,6.22600946419007e-05,1.7190525531273733,0.01,682.1166391288804,196.71412580611616,64427,693
1.734052553127373,1.0000254378575413,5.376450883086281e-05,1.729052553127373,0.01,682.1225176563203,196.7011827717563,64212,2184
1.7440525531273727,0.9999643691199562,6.502635417354518e-05,1.7390525531273728,0.01,682.1141576328147,196.71846858200016,64635,11
1.7540525531273725,0.9999889302793002,5.376774767481829e-05,1.7490525531273726,0.01,682.125611698039,196.69605238776066,63994,72089
1.7640525531273723,1.0002560551508506,0.00015264672776950096,1.7590525531273724,0.01,682.0893221298998,196.76496151773952,65851,0
